Felix Banaszak,0,0,0,1,0
Felix Döring,0,0,0,1,0
Felix Schreiner,0,0,1,1,0
Filiz Polat,0,0,1,1,0
Florian Bernschneider,1,0,0,0,0
Florian Hahn,1,1,1,1,0
Florian Jäger,0,0,1,0,0
Florian Müller,0,0,0,1,0
Florian Oßner,0,1,1,1,0
Florian Post,0,1,1,0,0
Florian Pronold,1,1,1,0,0
Florian Toncar,1,0,0,0,0
Frank Bsirske,0,0,0,1,0
Frank Heinrich,1,0,0,0,0
Frank Heinrich (Chemnitz),0,1,1,0,0
Frank Hofmann (Volkach),1,0,0,0,0
Frank Junge,0,1,1,1,0
Frank Magnitz,0,0,1,0,0
Frank Müller-Rosentritt,0,0,1,1,0
Frank Pasemann,0,0,1,0,0
Frank Rinck,0,0,0,1,0
Frank Schwabe,1,1,1,1,0
Frank Schäffler,1,0,1,1,0
Frank Sitta,0,0,1,0,0
Frank Steffel,0,0,1,0,0
Frank Tempel,1,1,0,0,0
Frank Ullrich,0,0,0,1,0
Franz Müntefering,1,0,0,0,0
Franz Obermeier,1,0,0,0,0
Franz Thönnes,1,1,0,0,0
Franz-Josef Holzenkamp,1,1,0,0,0
Franziska Gminder,0,0,1,0,0
Franziska Hoppermann,0,0,0,1,0
Franziska Mascheck,0,0,0,1,0
Frauke Heiligenstadt,0,0,0,1,0
Frhr. Von Christian Stetten,0,1,0,0,0
Friedhelm Boginski,0,0,0,1,0
Friedrich Merz,0,0,0,1,0
Friedrich Ostendorff,1,1,1,0,0
Friedrich Straetmanns,0,0,1,0,0
Fritz Güntzler,0,1,1,1,0
Fritz Kuhn,1,0,0,0,0
Fritz Rudolf Körper,1,0,0,0,0
Gabi Weber,0,1,1,0,0
Gabriela Heinrich,0,1,1,1,0
Gabriele Fograscher,1,1,0,0,0
Gabriele Groneberg,1,1,0,0,0
Gabriele Hiller-Ohm,1,1,1,0,0
Gabriele Katzmarek,0,1,1,1,0
Gabriele Lösekrug-Möller,1,1,0,0,0
Gabriele Molitor,1,0,0,0,0
Gabriele Schmidt (Ühlingen),0,1,0,0,0
Georg Schirmbeck,1,0,0,0,0
Gerald Ullrich,0,0,1,1,0
Gerd Bollmann,1,0,0,0,0
Gerda Hasselfeldt,1,1,0,0,0
Gereon Bollmann,0,0,0,1,0
Gerhard Drexler,1,0,0,0,0
Gerhard Johann Drexler,1,0,0,0,0
Gerhard Zickenheiner,0,0,1,0,0
Gero Storjohann,1,1,1,1,0
Gerold Otten,0,0,1,1,0
Gerold Reichenbach,1,1,0,0,0
Gerrit Huy,0,0,0,1,0
Gisela Manderla,0,1,1,0,0
Gisela Piltz,1,0,0,0,0
Gitta Connemann,1,1,1,1,0
Grigorios Aggelidis,0,0,1,0,0
Gudrun Kopp,1,0,0,0,0
Gudrun Zollner,0,1,0,0,0
Gunther Krichbaum,1,1,1,1,0
Gustav Herzog,1,1,1,0,0
Gyde Jensen,0,0,1,1,0
Gökay Akbulut,0,0,1,1,0
Gülistan Yüksel,0,1,1,1,0
Günter Baumann,1,1,0,0,0
Günter Gloser,1,0,0,0,0
Günter Lach,1,1,0,0,0
Hagen Reinhold,1,0,1,1,0
Hakan Demir,0,0,0,1,0
Halina Wawzyniak,1,1,0,0,0
Hanna Steinmüller,0,0,0,1,0
Hannes Gnauck,0,0,0,1,0
Hannes Walter,0,0,0,1,0
Hans-Christian Ströbele,1,1,0,0,0
Hans-Georg von der Marwitz,1,1,1,0,0
Hans-Joachim Fuchtel,1,1,1,0,0
Hans-Joachim Hacker,1,0,0,0,0
Hans-Joachim Otto (Frankfurt),1,0,0,0,0
Hans-Josef Fell,1,0,0,0,0
Hans-Jürgen Irmer,0,0,1,0,0
Hans-Jürgen Thies,0,0,1,1,0
Hans-Michael Goldmann,1,0,0,0,0
Hans-Ulrich Klose,1,0,0,0,0
Hans-Werner Ehrenberg,1,0,0,0,0
Hans-Werner Kammer,1,1,0,0,0
Hansjörg Durz,0,1,1,1,0
Hansjörg Müller,0,0,1,0,0
Harald Ebner,1,1,1,1,0
Harald Koch,1,0,0,0,0
Harald Leibrecht,1,0,0,0,0
Harald Petzold (Havelland),0,1,0,0,0
Harald Weinberg,1,1,1,0,0
Hartfrid Wolff (Rems-Murr),1,0,0,0,0
Hartmut Ebbing,0,0,1,0,0
Hartmut Koschyk,1,1,0,0,0
Hartwig Fischer (Göttingen),1,0,0,0,0
Heidemarie Wieczorek-Zeul,1,0,0,0,0
Heidi Reichinnek,0,0,0,1,0
Heidrun Bluhm,1,1,1,0,0
Heidrun Bluhm-Förster,0,0,1,0,0
Heidrun Dittrich,1,0,0,0,0
Heidtrud Henn,0,1,0,0,0
Heike Baehrens,0,1,1,1,0
Heike Brehmer,1,1,1,1,0
Heike Engelhardt,0,0,0,1,0
Heike Heubach,0,0,0,1,0
Heike Hänsel,1,1,1,0,0
Heiko Maas,0,0,1,1,0
Heiko Schmelzle,0,1,0,0,0
Heiner Kamp,1,0,0,0,0
Heinrich Zertik,0,1,0,0,0
Heinz Golombeck,1,0,0,0,0
Heinz Lanfermann,1,0,0,0,0
Heinz Paula,1,0,0,0,0
Heinz Wiese (Ehingen),0,1,0,0,0
Heinz-Joachim Barchmann,1,1,0,0,0
Heinz-Peter Haustein,1,0,0,0,0
Helga Daub,1,0,0,0,0
Helga Kühn-Mengel,0,1,0,0,0
Helge Limburg,0,0,0,1,0
Helge Lindh,0,0,1,1,0
Helin Evrim Sommer,0,0,1,0,0
Helmut Brandt,1,1,0,0,0
Helmut Heiderich,1,1,0,0,0
Helmut Kleebank,0,0,0,1,0
Helmut Nowak,0,1,0,0,0
Henning Otte,1,1,1,1,0
Henning Rehbaum,0,0,0,1,0
Herbert Behrens,1,1,0,0,0
Herbert Frankenhauser,1,0,0,0,0
Hermann Färber,0,1,1,1,0
Hermann Gröhe,1,1,1,1,0
Hilde Mattheis,1,1,1,0,0
Hiltrud Lotze,0,1,1,0,0
Holger Krestel,1,0,0,0,0
Holger Mann,0,0,0,1,0
Holger Ortel,1,0,0,0,0
HonD Albert Weiler,0,1,0,0,0
Horst Meierhofer,1,0,0,0,0
Hubert Hüppe,1,1,0,1,0
Hubertus Heil (Peine),1,1,1,1,0
Hubertus Zdebel,0,1,1,0,0
Ilse Aigner,1,0,0,0,0
Ina Latendorf,0,0,0,1,0
Ingbert Liebing,1,1,0,0,0
Inge Höger,1,1,0,0,0
Ingmar Jung,0,0,1,1,0
Ingo Bodtke,0,0,0,1,0
Ingo Egloff,1,0,0,0,0
Ingo Gädechens,1,1,1,1,0
Ingo Schäfer,0,0,0,1,0
Ingo Wellenreuther,1,1,1,1,0
Ingrid Arndt-Brauer,1,1,1,0,0
Ingrid Fischbach,1,1,0,0,0
Ingrid Hönlinger,1,0,0,0,0
Ingrid Nestle,0,0,1,0,0
Ingrid Pahlmann,0,1,1,1,0
Ingrid Remmers,1,0,1,0,0
Irene Mihalic,0,1,1,0,0
Iris Eberl,0,1,0,0,0
Iris Gleicke,1,1,0,0,0
Iris Ripsam,0,1,0,0,0
Isabel Cademartori Dujisin,0,0,0,1,0
Isabel Mackensen,0,0,1,0,0
Isabel Mackensen-Geis,0,0,1,1,0
Jakob Blankenburg,0,0,0,1,0
Jamila Schäfer,0,0,0,1,0
Jan Dieren,0,0,0,1,0
Jan Korte,1,1,1,1,0
Jan Metzler,0,1,1,1,0
Jan Mücke,1,0,0,0,0
Jan Plobner,0,0,0,1,0
Jan Ralf Nolte,0,0,1,1,0
Jan Wenzel Schmidt,0,0,0,1,0
Jan van Aken,1,1,0,0,0
Jana Schimke,0,1,1,1,0
Janine Wissler,0,0,0,1,0
Janosch Dahmen,0,0,1,0,0
Jasmina Hostert,0,0,0,1,0
Jeannine Pflugradt,0,1,0,0,0
Jens Ackermann,1,0,0,0,0
Jens Beeck,0,0,1,1,0
Jens Kestner,0,0,1,0,0
Jens Koeppen,1,1,1,1,0
Jens Lehmann,0,0,1,1,0
Jens Maier,0,0,1,0,0
Jens Peick,0,0,0,1,0
Jens Petermann,1,0,0,0,0
Jens Spahn,1,1,1,1,0
Jens Teutrine,0,0,0,1,0
Jerzy Montag,1,0,0,0,0
Jessica Rosenthal,0,0,0,1,0
Jessica Tatti,0,0,1,1,0
Jimmy Schulz,1,0,1,0,0
Joachim Günther (Plauen),1,0,0,0,0
Joachim Hörster,1,0,0,0,0
Joachim Poß,1,1,0,0,0
Joachim Spatz,1,0,0,0,0
Joachim Wundrak,0,0,0,1,0
Joana Cotar,0,0,1,1,0
Joana Eleonora Cotar,0,0,1,0,0
Jochen Haug,0,0,1,1,0
Johann Saathoff,0,1,1,1,0
Johanna Voß,1,0,0,0,0
Johannes Arlt,0,0,0,1,0
Johannes F. Kretschmann,0,0,0,1,0
Johannes Huber,0,0,1,1,0
Johannes Kahrs,1,1,1,0,0
Johannes Pflug,1,0,0,0,0
Johannes Röring,1,1,1,0,0
Johannes Schraps,0,0,1,1,0
Johannes Schätzl,0,0,0,1,0
Johannes Selle,1,1,1,0,0
Johannes Singhammer,1,1,0,0,0
Johannes Steiniger,0,1,1,1,0
Johannes Vogel,0,0,0,1,0
Johannes Vogel (Lüdenscheid),1,0,1,0,0
Johannes Vogel (Olpe),0,0,1,1,0
Johannes Wagner,0,0,0,1,0
Josef Göppel,1,1,0,0,0
Josef Oster,0,0,1,1,0
Josef Philip Winkler,1,0,0,0,0
Josef Rief,1,1,1,1,0
Josephine Ortleb,0,0,1,1,0
Josip Juratovic,1,1,1,1,0
Judith Skudelny,1,0,1,1,0
Julia Bartz,0,1,0,0,0
Julia Klöckner,0,0,0,1,0
Julia Obermeier,0,1,0,0,0
Julia Verlinden,0,1,0,0,0
Julian Grünke,0,0,0,1,0
Julian Pahlke,0,0,0,1,0
Jutta Eckenbach,0,1,0,0,0
Jutta Krellmann,1,1,1,0,0
Jörg Cezanne,0,0,1,1,0
Jörg Hellmuth,0,1,0,0,0
Jörg Nürnberger,0,0,0,1,0
Jörg Schneider,0,0,1,1,0
Jörg van Essen,1,0,0,0,0
Jörg von Polheim,1,0,0,0,0
Jörn König,0,0,1,1,0
Jörn Wunderlich,1,1,0,0,0
Jürgen Berghahn,0,0,0,1,0
Jürgen Braun,0,0,1,1,0
Jürgen Coße,0,1,0,1,0
Jürgen Hardt,1,1,1,1,0
Jürgen Klimke,1,1,0,0,0
Jürgen Kretz,0,0,0,1,0
Jürgen Lenders,0,0,0,1,0
Jürgen Pohl,0,0,1,1,0
Jürgen Trittin,1,1,1,1,0
Kai Gehring,1,1,1,1,0
Kai Wegner,1,1,1,0,0
Kai Whittaker,0,1,1,1,0
Karin Binder,1,1,0,0,0
Karin Evers-Meyer,1,1,0,0,0
Karin Maag,1,1,1,0,0
Karin Roth (Esslingen),1,0,0,0,0
Karin Strenz,1,1,1,0,0
Karl Bär,0,0,0,1,0
Karl Holmeier,1,1,1,0,0
Karl Schiewerling,1,1,0,0,0
Karl-Georg Wellmann,1,1,0,0,0
Karl-Heinz Wange,0,1,0,0,0
Karlheinz Busen,0,0,1,1,0
Karoline Otte,0,0,0,1,0
Karsten Hilse,0,0,1,1,0
Karsten Klein,0,0,1,1,0
Karsten Möring,0,1,1,0,0
Kassem Taher Saleh,0,0,0,1,0
Katharina Beck,0,0,0,1,0
Katharina Dröge,0,1,1,1,0
Katharina Kloke,0,0,1,0,0
Katharina Landgraf,1,1,1,0,0
Katharina Willkomm,0,0,1,1,0
Katherina Reiche (Potsdam),1,1,0,0,0
Kathrin Henneberger,0,0,0,1,0
Kathrin Michel,0,0,0,1,0
Kathrin Rösel,0,1,0,0,0
Kathrin Senger-Schäfer,1,0,0,0,0
Kathrin Vogler,1,1,1,1,0
Katja Adler,0,0,0,1,0
Katja Dörner,1,1,1,0,0
Katja Hessel,0,0,1,1,0
Katja Keul,1,1,1,1,0
Katja Kipping,1,1,1,1,0
Katja Mast,1,1,1,1,0
Katja Suding,0,0,1,0,0
Katrin Albsteiger,0,1,0,0,0
Katrin Budde,0,0,1,1,0
Katrin Göring-Eckardt,1,1,1,1,0
Katrin Helling-Plahr,0,0,1,1,0
Katrin Kunert,1,1,0,0,0
Katrin Staffler,0,0,1,1,0
Katrin Uhlig,0,0,0,1,0
Katrin Werner,1,1,1,0,0
Katrin Zschau,0,0,0,1,0
Kaweh Mansoori,0,0,0,1,0
Kay Gottschalk,0,0,1,1,0
Kay-Uwe Ziegler,0,0,0,1,0
Kees de Vries,0,1,1,0,0
Kersten Steinke,1,1,1,0,0
Kerstin Andreae,1,1,1,0,0
Kerstin Griese,1,1,1,1,0
Kerstin Kassner,0,1,1,0,0
Kerstin Müller (Köln),1,0,0,0,0
Kerstin Radomski,0,1,1,1,0
Kerstin Tack,1,1,1,0,0
Kerstin Vieregge,0,0,1,1,0
Kevin Kühnert,0,0,0,1,0
Kevin Leiser,0,0,0,1,0
Kirsten Lühmann,1,1,1,0,0
Klaus Barthel,1,1,0,0,0
Klaus Brandner,1,0,0,0,0
Klaus Breil,1,0,0,0,0
Klaus Brähmig,1,1,0,0,0
Klaus Ernst,1,1,1,1,0
Klaus Hagemann,1,0,0,0,0
Klaus Mack,0,0,0,1,0
Klaus Mindrup,0,1,1,0,0
Klaus Riegert,1,0,0,0,0
Klaus Stöber,0,0,0,1,0
Klaus-Dieter Gröhler,0,1,1,0,0
Klaus-Peter Flosbach,1,1,0,0,0
Klaus-Peter Willsch,1,1,1,1,0
Knut Abraham,0,0,0,1,0
Knut Gerschau,0,0,0,1,0
Konrad Stockmeier,0,0,0,1,0
Konstantin Elias Kuhle,0,0,1,0,0
Konstantin Kuhle,0,0,1,1,0
Kordula Kovac,0,1,1,0,0
Kordula Schulz-Asche,0,1,1,1,0
Kornelia Möller,1,0,0,0,0
Krista Sager,1,0,0,0,0
Kristina Nordt,0,0,1,0,0
Kristine Lütke,0,0,0,1,0
Lamya Kaddor,0,0,0,1,0
Lars  Lindemann,1,0,0,0,0
Lars Herrmann,0,0,1,0,0
Lars Klingbeil,1,1,1,1,0
Lars Lindemann,1,0,0,1,0
Lars Rohwer,0,0,0,1,0
Laura Kraft,0,0,0,1,0
Leif-Erik Holm,0,0,1,1,0
Lena Strothmann,1,1,0,0,0
Lena Werner,0,0,0,1,0
Leni Breymaier,0,0,1,1,0
Lennard Oehl,0,0,0,1,0
Leon Eckert,0,0,0,1,0
Linda Heitmann,0,0,0,1,0
Linda Teuteberg,0,0,1,1,0
Lisa Badum,0,0,1,1,0
Lisa Paus,1,1,1,1,0
Lorenz Gösta Beutin,0,0,1,0,0
Lothar Binding (Heidelberg),1,1,1,0,0
Lothar Riebsamen,1,1,1,0,0
Lucia Schanbacher,0,0,0,1,0
Luise Amtsberg,0,1,1,1,0
Luiza Licina-Bode,0,0,0,1,0
Lukas Benner,0,0,0,1,0
Macit Karaahmetoglu,0,0,0,1,0
Macit Karaahmetoğlu,0,0,0,1,0
Mahmut Özdemir (Duisburg),0,1,1,1,0
Maik Außendorf,0,0,0,1,0
Maik Beermann,0,1,1,0,0
Maika Friemann-Jennert,0,0,1,0,0
Maja Wallstein,0,0,0,1,0
Manfred Behrens (Börde),1,1,1,0,0
Manfred Grund,1,1,1,1,0
Manfred Kolbe,1,0,0,0,0
Manfred Nink,1,0,0,0,0
Manfred Schiller,0,0,0,1,0
Manfred Todtenhausen,1,0,1,1,0
Manfred Zöllmer,1,1,0,0,0
Manuel Gava,0,0,0,1,0
Manuel Höferlin,1,0,1,1,0
Manuel Sarrazin,1,1,1,0,0
Marc Bernhard,0,0,1,1,0
Marc Biadacz,0,0,1,1,0
Marc Henrichmann,0,0,1,1,0
Marcel Emmerich,0,0,1,1,0
Marco Buschmann,1,0,0,0,0
Marco Bülow,1,1,1,0,0
Marco Wanderwitz,1,1,1,1,0
Marcus Bühl,0,0,1,1,0
Marcus Held,0,1,1,0,0
Marcus Weinberg (Hamburg),1,1,1,0,0
Mareike Lotte Wulf,0,0,0,1,0
Margaret Horb,0,1,0,0,0
Margarete Bause,0,0,1,0,0
Margit Stumpp,0,0,1,0,0
Maria  Klein-Schmeink,1,0,0,0,0
Maria Klein-Schmeink,1,1,1,1,0
Maria Michalk,1,1,0,0,0
Maria-Lena Weiss,0,0,0,1,0
Marian Wendt,0,1,1,0,0
Mariana Iris Harder-Kühnel,0,0,1,1,0
Marianne Schieder,0,1,1,1,0
Marianne Schieder (Schwandorf),1,1,0,0,0
Marie-Luise Dött,1,1,1,0,0
Marieluise Beck (Bremen),1,1,0,0,0
Marina Kermer,0,1,0,0,0
Marina Schuster,1,0,0,0,0
Mario Brandenburg,0,0,1,0,0
Mario Brandenburg (Südpfalz),0,0,1,1,0
Mario Czaja,0,0,0,1,0
Mario Mieruch,0,0,1,0,0
Marion Marga Herdan,0,1,0,0,0
Marja-Liisa Völlers,0,0,1,1,0
Mark Hauptmann,0,1,1,0,0
Mark Helfrich,0,1,1,1,0
Markus Frohnmaier,0,0,1,1,0
Markus Grübel,1,1,1,1,0
Markus Herbrand,0,0,1,1,0
Markus Hümpfer,0,0,0,1,0
Markus Koob,0,1,1,1,0
Markus Kurth,1,1,1,1,0
Markus Paschke,0,1,1,0,0
Markus Tressel,1,1,1,0,0
Markus Töns,0,0,1,1,0
Markus Uhl,0,0,1,1,0
Marlene Mortler,1,1,1,0,0
Marlene Rupprecht (Tuchenbach),1,0,0,0,0
Marlene Schönberger,0,0,0,1,0
Martin Burkert,1,1,1,0,0
Martin Diedenhofen,0,0,0,1,0
Martin Dörmann,1,1,0,0,0
Martin Erwin Renner,0,0,1,1,0
Martin Gassner-Herz,0,0,0,1,0
Martin Gerster,1,1,1,1,0
Martin Hebner,0,0,1,0,0
Martin Hess,0,0,1,1,0
Martin Hohmann,0,0,1,0,0
Martin Kröber,0,0,0,1,0
Martin Patzelt,0,1,1,0,0
Martin Rabanus,0,1,1,1,0
Martin Reichardt,0,0,1,1,0
Martin Schulz,0,0,1,0,0
Martin Sichert,0,0,1,1,0
Martina Englhardt-Kopf,0,0,0,1,0
Martina Renner,0,1,1,1,0
Martina Stamm-Fibich,0,1,1,1,0
Matern von Marschall,0,1,1,0,0
Mathias Papendieck,0,0,0,1,0
Mathias Stein,0,0,1,1,0
Matthias Büttner,0,0,1,0,0
Matthias David Mieves,0,0,0,1,0
Matthias Gastel,0,1,1,1,0
Matthias Hauer,0,1,1,1,0
Matthias Helferich,0,0,0,1,0
Matthias Höhn,0,0,1,0,0
Matthias Ilgen,0,1,0,0,0
Matthias Lietz,1,1,0,0,0
Matthias Moosdorf,0,0,0,1,0
Matthias Nölke,0,0,1,0,0
Matthias Schmidt (Berlin),0,1,0,0,0
Matthias Seestern-Pauly,0,0,1,1,0
Matthias W. Birkwald,1,1,1,1,0
Matthäus Strebl,0,1,0,0,0
Max Lucks,0,0,0,1,0
Max Straubinger,1,1,1,1,0
Maximilian Funke-Kaiser,0,0,0,1,0
Maximilian Mordhorst,0,0,0,1,0
Maximilian Mörseburg,0,0,0,1,0
Mechthild Dyckmans,1,0,0,0,0
Mechthild Heil,1,1,1,1,0
Mechthild Rawert,1,1,1,0,0
Mechthilde Wittmann,0,0,0,1,0
Melanie Bernstein,0,0,1,1,0
Melanie Wegling,0,0,0,1,0
Melis Sekmen,0,0,0,1,0
Memet Kilic,1,0,0,0,0
Merle Spellerberg,0,0,0,1,0
Metin Hakverdi,0,1,1,1,0
Michael Brand,1,1,0,0,0
Michael Brand (Fulda),0,0,1,1,0
Michael Breilmann,0,0,0,1,0
Michael Donth,0,1,1,1,0
Michael Frieser,1,1,1,1,0
Michael Georg Link (Heilbronn),0,0,1,1,0
Michael Gerdes,1,1,1,1,0
Michael Glos,1,0,0,0,0
Michael Grosse-Brömer,1,1,1,1,0
Michael Groß,1,1,1,0,0
Michael Hartmann (Wackernheim),1,1,0,0,0
Michael Hennrich,1,1,1,1,0
Michael Kauch,1,0,0,0,0
Michael Kellner,0,0,0,1,0
Michael Kießling,0,0,1,1,0
Michael Kretschmer,1,1,0,0,0
Michael Kruse,0,0,0,1,0
Michael Kuffer,0,0,1,0,0
Michael Leutert,1,1,1,0,0
Michael Link (Heilbronn),1,0,1,0,0
Michael Müller,0,0,0,1,0
Michael Roth (Heringen),1,1,1,1,0
Michael Sacher,0,0,0,1,0
Michael Schlecht,1,1,0,0,0
Michael Schrodi,0,0,1,1,0
Michael Stübgen,1,1,1,0,0
Michael Theurer,0,0,1,1,0
Michael Thews,0,1,1,1,0
Michael Vietz,0,1,0,0,0
Michaela Engelmeier,0,1,0,0,0
Michaela Engelmeier-Heite,0,1,0,0,0
Michaela Noll,1,1,1,0,0
Michel Brandt,0,0,1,0,0
Michelle Müntefering,0,1,1,1,0
Mike Moncsek,0,0,0,1,0
Miriam Gruß,1,0,0,0,0
Misbah Khan,0,0,0,1,0
Monika Grütters,1,1,1,1,0
Monika Lazar,1,1,1,0,0
Moritz Oppelt,0,0,0,1,0
Muhanad Al-Halak,0,0,0,1,0
Nadine Heselhaus,0,0,0,1,0
Nadine Ruf,0,0,0,1,0
Nadine Schön,0,0,1,1,0
Nadine Schön  (St. Wendel),1,0,0,0,0
Nadine Schön (St. Wendel),1,1,0,0,0
Nadja Sthamer,0,0,0,1,0
Natalie Pawlik,0,0,0,1,0
Nezahat Baradari,0,0,1,1,0
Nico Tippelt,0,0,0,1,0
Nicola Beer,0,0,1,0,0
Nicolas Zippelius,0,0,0,1,0
Nicole Bauer,0,0,1,1,0
Nicole Bracht-Bendt,1,0,0,0,0
Nicole Gohlke,1,1,1,1,0
Nicole Höchst,0,0,1,1,0
Nicole Maisch,1,1,0,0,0
Nicole Westig,0,0,1,1,0
Niels Annen,0,1,1,1,0
Niema Movassat,1,1,1,0,0
Niklas Wagener,0,0,0,1,0
Nikolas Löbel,0,0,1,0,0
Nils Gründer,0,0,0,1,0
Nina Stahr,0,0,0,1,0
Nina Warken,0,1,1,1,0
Norbert Barthle,1,1,1,0,0
Norbert Brackmann,1,1,1,0,0
Norbert Geis,1,0,0,0,0
Norbert Kleinwächter,0,0,1,1,0
Norbert Maria Altenkamp,0,0,1,1,0
Norbert Müller (Potsdam),0,1,1,0,0
Norbert Schindler,1,1,0,0,0
Norbert Spinrath,0,1,0,0,0
Nyke Slawik,0,0,0,1,0
Olaf In der Beek,0,0,1,1,0
Olaf Scholz,0,0,0,1,0
Olav Gutting,1,1,1,1,0
Oliver Grundmann,0,1,1,1,0
Oliver Kaczmarek,1,1,1,1,0
Oliver Krischer,1,1,1,1,0
Oliver Luksic,1,0,1,1,0
Oliver Wittke,0,1,1,0,0
Omid Nouripour,1,1,1,1,0
Oswin Veith,0,1,1,0,0
Ottmar Schreiner,1,0,0,0,0
Ottmar von Holtz,0,0,1,1,0
Otto Fricke,1,0,1,1,0
Parsa Marvi,0,0,0,1,0
Pascal Kober,1,0,1,1,0
Pascal Meiser,0,0,1,1,0
Patricia Lips,1,1,1,1,0
Patrick Döring,1,0,0,0,0
Patrick Kurth (Kyffhäuser),1,0,0,0,0
Patrick Meinhardt,1,0,0,0,0
Patrick Schnieder,1,1,1,1,0
Paul Lehrieder,1,1,1,1,0
Paul Schäfer (Köln),1,0,0,0,0
Paul Viktor Podolay,0,0,1,0,0
Paul Ziemiak,0,0,1,1,0
Peer Steinbrück,1,1,0,0,0
Peggy Schierenbeck,0,0,0,1,0
Peter Altmaier,1,1,1,0,0
Peter Aumer,1,0,1,1,0
Peter Beyer,1,1,1,1,0
Peter Bleser,1,1,1,0,0
Peter Boehringer,0,0,1,1,0
Peter Felser,0,0,1,1,0
Peter Götz,1,0,0,0,0
Peter Heidt,0,0,1,1,0
Peter Hintze,1,1,0,0,0
Peter Meiwald,0,1,0,0,0
Peter Stein,0,1,0,0,0
Peter Stein (Rostock),0,0,1,0,0
Peter Weiß (Emmendingen),1,1,1,0,0
Peter Wichtel,1,1,0,0,0
Petr Bystron,0,0,1,1,0
Petra  Pau,1,0,0,0,0
Petra Crone,1,1,0,0,0
Petra Ernstberger,1,1,0,0,0
Petra Hinz (Essen),1,1,0,0,0
Petra Merkel (Berlin),1,0,0,0,0
Petra Müller (Aachen),1,0,0,0,0
Petra Nicolaisen,0,0,1,1,0
Petra Pau,1,1,1,1,0
Petra Rode-Bosse,0,1,0,0,0
Philip Krämer,0,0,0,1,0
Philipp Amthor,0,0,1,1,0
Philipp Graf Lerchenfeld,0,1,0,0,0
Philipp Hartewig,0,0,0,1,0
Philipp Mißfelder,1,1,0,0,0
Pia Zimmermann,0,1,1,0,0
Priska Hinz (Herborn),1,0,0,0,0
Rainer Arnold,1,1,0,0,0
Rainer Brüderle,1,0,0,0,0
Rainer Erdel,1,0,0,0,0
Rainer Hajek,0,1,0,0,0
Rainer Johannes Keller,0,0,0,1,0
Rainer Semet,0,0,0,1,0
Rainer Spiering,0,1,1,0,0
Raju Sharma,1,0,0,0,0
Ralf Kapschack,0,1,1,0,0
Ralph Brinkhaus,1,1,1,1,0
Ralph Edelhäußer,0,0,0,1,0
Ralph Lenkert,1,1,1,1,0
Rasha Nasr,0,0,0,1,0
Rebecca Schamber,0,0,0,1,0
Reem Alabali-Radovan,0,0,0,1,0
Reginald Hanke,0,0,1,1,0
Reiner  Deutschmann,1,0,0,0,0
Reiner Deutschmann,1,0,0,0,0
Reiner Meier,0,1,0,0,0
Reinhard Grindel,1,1,0,0,0
Reinhard Houben,0,0,1,1,0
Reinhold Jost,0,1,0,0,0
Reinhold Sendker,1,1,1,0,0
Renata Alt,0,0,1,1,0
Renate Künast,1,1,1,1,0
René Bochmann,0,0,0,1,0
René Röspel,1,1,1,0,0
René Springer,0,0,1,1,0
Ria Schröder,0,0,0,1,0
Ricarda Lang,0,0,0,1,0
Richard Pitterle,1,1,0,0,0
Rita Hagl-Kehl,0,1,1,1,0
Rita Pawelski,1,0,0,0,0
Rita Schwarzelühr-Sutter,1,1,1,1,0
Rita Stockhofe,0,1,0,0,0
Robert Farle,0,0,0,1,0
Robert Hochbaum,1,1,0,0,0
Robin Mesarosch,0,0,0,1,0
Robin Wagener,0,0,0,1,0
Roderich Kiesewetter,1,1,1,1,0
Roger Beckamp,0,0,0,1,0
Roland Claus,1,1,0,0,0
Rolf Hempelmann,1,0,0,0,0
Rolf Schwanitz,1,0,0,0,0
Roman Johannes Reusch,0,0,1,0,0
Roman Müller-Böhm,0,0,1,0,0
Ronald Pofalla,1,1,0,0,0
Ronja Kemmer,0,1,1,1,0
Ronja Schmitt,0,1,0,0,0
Ronja Schmitt (Althengstett),0,1,0,0,0
Rudolf Henke,1,1,1,0,0
Ruppert Stüwe,0,0,0,1,0
Ruprecht Polenz,1,0,0,0,0
Rüdiger Kruse,1,1,1,0,0
Rüdiger Lucassen,0,0,1,1,0
Rüdiger Veit,1,1,0,0,0
Sabine Bätzing-Lichtenthäler,1,1,0,0,0
Sabine Dittmar,0,1,1,1,0
Sabine Grützmacher,0,0,0,1,0
Sabine Leidig,1,1,1,0,0
Sabine Leutheusser-Schnarrenberger,1,0,0,0,0
Sabine Poschmann,0,1,1,1,0
Sabine Stüber,1,0,0,0,0
Sabine Weiss (Wesel I),1,1,1,1,0
Sabine Zimmermann,1,0,0,0,0
Sabine Zimmermann (Zwickau),0,1,1,0,0
Sahra Wagenknecht,1,0,0,0,0
Sanae Abdi,0,0,0,1,0
Sandra Bubendorfer-Licht,0,0,1,1,0
Sandra Weeser,0,0,1,1,0
Sara Nanni,0,0,0,1,0
Sarah Lahrkamp,0,0,0,1,0
Sarah Ryglewski,0,1,1,1,0
Sascha Müller,0,0,0,1,0
Saskia Esken,0,1,1,1,0
Saskia Weishaupt,0,0,0,1,0
Schahina Gambir,0,0,0,1,0
Sebastian Blumenthal,1,0,0,0,0
Sebastian Brehm,0,0,1,1,0
Sebastian Edathy,1,0,0,0,0
Sebastian Fiedler,0,0,0,1,0
