instance, struct, config, seed, edge_weight,current, best_batch, best,best_plus_negative_edge_weight, epochs_since_restart, current_temp, runtime_ms
wikiconflict_signed.json, config_gaia_chunks_10.json, intervals12.json, 11, 2014053, 68326, 68315, 68315, -1182728, 50, 0, 829469
epinions_signed.json, config_venus_chunks_10.json, intervals12.json, 12, 708507, 32893, 32841, 32841, -85726, 50, 0.00000000000000000000000000003378302333245141, 679533
wikiconflict_signed.json, config_gaia_chunks_10.json, intervals8.json, 11, 2014053, 69984, 69962, 69962, -1181070, 50, 0, 804608
wikiconflict_signed.json, config_gaia_chunks_10.json, intervals12.json, 10, 2014053, 68513, 68484, 68484, -1182541, 50, 0, 1244265
epinions_signed.json, config_venus_chunks_10.json, intervals12.json, 13, 708507, 34608, 34574, 34574, -84011, 50, 0.00000000000000004808306790815384, 398549
epinions_signed.json, config_gaia_chunks_10.json, intervals8.json, 12, 708507, 35370, 35329, 35329, -83249, 50, 0, 707715
wikiconflict_signed.json, config_venus_chunks_10.json, intervals8.json, 12, 2014053, 69330, 69286, 69286, -1181724, 50, 0.00000000007025970846324174, 569601
epinions_signed.json, config_venus_chunks_10.json, intervals16.json, 13, 708507, 38279, 38208, 38208, -80340, 50, 0.000000000000009370076757247522, 419030
slashdot_signed.json, config_venus_chunks_10.json, intervals8.json, 14, 498532, 44744, 44730, 44730, -72855, 50, 0.000004002607378536012, 98920
epinions_signed.json, config_venus_chunks_10.json, intervals4.json, 14, 708507, 34290, 34249, 34249, -84329, 50, 0.000000526828836222875, 156142
wikisigned-k2_signed.json, config_gaia_chunks_10.json, intervals12.json, 13, 712337, 36961, 36935, 36935, -47376, 50, 0, 342506
wikisigned-k2_signed.json, config_venus_chunks_10.json, intervals4.json, 13, 712337, 38416, 38361, 38361, -45921, 50, 0.0000000000000012333027365640002, 285469
slashdot_signed.json, config_venus_chunks_10.json, intervals4.json, 14, 498532, 51306, 51284, 51284, -66293, 50, 0.000000000006164504860419421, 129207
slashdot_signed.json, config_gaia_chunks_10.json, intervals4.json, 14, 498532, 51405, 51367, 51367, -66194, 50, 0, 157702
epinions_signed.json, config_gaia_chunks_10.json, intervals4.json, 14, 708507, 34293, 34279, 34279, -84326, 50, 0, 183305
wikisigned-k2_signed.json, config_gaia_chunks_10.json, intervals16.json, 13, 712337, 36155, 36135, 36135, -48182, 50, 0, 371493
wikiconflict_signed.json, config_gaia_chunks_10.json, intervals8.json, 12, 2014053, 69943, 69941, 69941, -1181111, 50, 0, 702228
slashdot_signed.json, config_gaia_chunks_10.json, intervals8.json, 14, 498532, 47834, 47831, 47831, -69765, 50, 0, 189338
epinions_signed.json, config_gaia_chunks_10.json, intervals12.json, 14, 708507, 34442, 34438, 34438, -84177, 50, 0, 243089
bitcoinotc_signed.json, config_gaia_chunks_10.json, intervals12.json, 15, 21434, 758, 750, 750, -2395, 50, 0, 2560
wikisigned-k2_signed.json, config_venus_chunks_10.json, intervals16.json, 13, 712337, 35448, 35428, 35428, -48889, 50, 0.0000000000012171929734954836, 377058
bitcoinotc_signed.json, config_venus_chunks_10.json, intervals12.json, 15, 21434, 764, 753, 753, -2389, 50, 0.000000526828836222875, 4102
slashdot_signed.json, config_gaia_chunks_10.json, intervals16.json, 14, 498532, 46093, 46075, 46075, -71506, 50, 0, 231645
bitcoinotc_signed.json, config_venus_chunks_10.json, intervals16.json, 15, 21434, 807, 797, 797, -2346, 50, 0.00000010402333556464369, 4343
bitcoinotc_signed.json, config_gaia_chunks_10.json, intervals4.json, 15, 21434, 796, 792, 792, -2357, 50, 0, 2458
bitcoinotc_signed.json, config_gaia_chunks_10.json, intervals16.json, 15, 21434, 756, 746, 746, -2397, 50, 0, 4950
bitcoinotc_signed.json, config_venus_chunks_10.json, intervals4.json, 15, 21434, 855, 854, 854, -2298, 50, 0.0000026681380785321054, 2146
slashdot_signed.json, config_venus_chunks_10.json, intervals16.json, 14, 498532, 44551, 44493, 44493, -73048, 50, 0.0000000000027392320093743932, 232803
bitcoinotc_signed.json, config_gaia_chunks_10.json, intervals8.json, 15, 21434, 748, 738, 738, -2405, 50, 0, 2638
bitcoinotc_signed.json, config_venus_chunks_10.json, intervals8.json, 15, 21434, 792, 789, 789, -2361, 50, 0.000000009126886115970363, 3767
bundestag_signed.json, config_gaia_chunks_10.json, intervals4.json, 15, 397497, 4877, 4876, 4876, -71664, 50, 0, 4751
bundestag_signed.json, config_gaia_chunks_10.json, intervals12.json, 15, 397497, 11736, 11736, 11736, -64805, 50, 0, 9752
bundestag_signed.json, config_gaia_chunks_10.json, intervals16.json, 15, 397497, 11737, 11736, 11736, -64804, 50, 0, 15214
bundestag_signed.json, config_gaia_chunks_10.json, intervals8.json, 15, 397497, 11735, 11734, 11734, -64806, 50, 0, 8802
bundestag_signed.json, config_venus_chunks_10.json, intervals4.json, 15, 397497, 3826, 3819, 3819, -72715, 50, 0.003950324143760944, 9856
wikisigned-k2_signed.json, config_venus_chunks_10.json, intervals8.json, 13, 712337, 35082, 35062, 35062, -49255, 50, 0.00000000000036054158581274275, 344930
bundestag_signed.json, config_venus_chunks_10.json, intervals12.json, 15, 397497, 11706, 11704, 11704, -64835, 50, 0.0017553484970824146, 24315
chess_signed.json, config_gaia_chunks_10.json, intervals12.json, 15, 32650, 6615, 6592, 6592, -6989, 50, 0, 8553
bundestag_signed.json, config_venus_chunks_10.json, intervals16.json, 15, 397497, 11725, 11725, 11725, -64816, 50, 0.04502366839841621, 24922
chess_signed.json, config_gaia_chunks_10.json, intervals4.json, 15, 32650, 7440, 7432, 7432, -6164, 50, 0, 3426
chess_signed.json, config_venus_chunks_10.json, intervals4.json, 15, 32650, 7343, 7330, 7330, -6261, 50, 0.0000000000000001082085434199447, 5501
chess_signed.json, config_gaia_chunks_10.json, intervals16.json, 15, 32650, 6738, 6722, 6722, -6866, 50, 0, 10605
bundestag_signed.json, config_venus_chunks_10.json, intervals8.json, 15, 397497, 1003, 1001, 1001, -75538, 50, 0.0017553484970824146, 15916
chess_signed.json, config_venus_chunks_10.json, intervals12.json, 15, 32650, 6506, 6498, 6498, -7098, 50, 0.000000000000000006328761307921084, 16155
chess_signed.json, config_venus_chunks_10.json, intervals16.json, 15, 32650, 6511, 6472, 6472, -7093, 50, 0.000000000000000000833000501738926, 15541
chess_signed.json, config_gaia_chunks_10.json, intervals8.json, 15, 32650, 6614, 6598, 6598, -6990, 50, 0, 9504
chess_signed.json, config_venus_chunks_10.json, intervals8.json, 15, 32650, 6478, 6455, 6455, -7126, 50, 0.000000000004109258939955586, 8865
elec_signed.json, config_gaia_chunks_10.json, intervals16.json, 15, 100355, 11547, 11531, 11531, -10368, 50, 0, 7416
wikisigned-k2_signed.json, config_gaia_chunks_10.json, intervals8.json, 13, 712337, 37059, 37036, 37036, -47278, 50, 0, 379037
elec_signed.json, config_gaia_chunks_10.json, intervals12.json, 15, 100355, 11360, 11349, 11349, -10555, 50, 0, 17371
elec_signed.json, config_venus_chunks_10.json, intervals4.json, 15, 100355, 11962, 11941, 11941, -9953, 50, 0.000000046223347527895164, 8688
elec_signed.json, config_gaia_chunks_10.json, intervals8.json, 15, 100355, 11710, 11686, 11686, -10205, 50, 0, 10649
wikiconflict_signed.json, config_gaia_chunks_10.json, intervals16.json, 10, 2014053, 68176, 68136, 68136, -1182878, 50, 0, 1437410
wikiconflict_signed.json, config_venus_chunks_10.json, intervals16.json, 12, 2014053, 67791, 67748, 67748, -1183263, 50, 0.00000006934195548739149, 785488
elec_signed.json, config_venus_chunks_10.json, intervals12.json, 15, 100355, 11369, 11357, 11357, -10546, 50, 0.00000000000007118960806113, 24765
elec_signed.json, config_gaia_chunks_10.json, intervals4.json, 15, 100355, 12031, 12031, 12031, -9884, 50, 0, 23134
elec_signed.json, config_venus_chunks_10.json, intervals8.json, 15, 100355, 11375, 11370, 11370, -10540, 50, 0.0000000018021206734025943, 14575
elec_signed.json, config_venus_chunks_10.json, intervals16.json, 15, 100355, 11356, 11330, 11330, -10559, 50, 0.0000000000012171929734954836, 27319
slashdot_signed.json, config_venus_chunks_10.json, intervals12.json, 14, 498532, 44494, 44487, 44487, -73105, 50, 0.000000000000000021365978566845726, 317137
wikiconflict_signed.json, config_venus_chunks_10.json, intervals16.json, 9, 2014053, 67539, 67496, 67496, -1183515, 17, 0.00000000000000001424256131265936, 1802221
slashdot_signed.json, config_gaia_chunks_10.json, intervals12.json, 14, 498532, 45162, 45106, 45106, -72437, 50, 0, 350119
wikiconflict_signed.json, config_venus_chunks_10.json, intervals12.json, 13, 2014053, 68225, 68214, 68214, -1182829, 50, 0.00000023409932254396388, 589498
epinions_signed.json, config_venus_chunks_10.json, intervals16.json, 14, 708507, 34453, 34423, 34423, -84166, 50, 0.000000000000047454992733549254, 391185
wikisigned-k2_signed.json, config_venus_chunks_10.json, intervals12.json, 13, 712337, 35402, 35367, 35367, -48935, 50, 0.00000000000000000024674092639335884, 550790
wikisigned-k2_signed.json, config_gaia_chunks_10.json, intervals8.json, 14, 712337, 36227, 36202, 36202, -48110, 50, 0, 169581
epinions_signed.json, config_gaia_chunks_10.json, intervals16.json, 13, 708507, 31851, 31805, 31805, -86768, 50, 0, 713439
wikiconflict_signed.json, config_venus_chunks_10.json, intervals16.json, 10, 2014053, 67767, 67708, 67708, -1183287, 50, 0.00000000000000016232904803472053, 1541906
wikiconflict_signed.json, config_gaia_chunks_10.json, intervals12.json, 13, 2014053, 68582, 68540, 68540, -1182472, 50, 0, 673919
wikiconflict_signed.json, config_gaia_chunks_10.json, intervals12.json, 12, 2014053, 68245, 68210, 68210, -1182809, 50, 0, 1022560
epinions_signed.json, config_venus_chunks_10.json, intervals8.json, 14, 708507, 32825, 32805, 32805, -85794, 50, 0.00000000000000000010964070252243973, 436609
wikisigned-k2_signed.json, config_venus_chunks_10.json, intervals4.json, 14, 712337, 38521, 38462, 38462, -45816, 50, 0.000000000004109258939955586, 259027
epinions_signed.json, config_gaia_chunks_10.json, intervals8.json, 14, 708507, 32006, 31958, 31958, -86613, 50, 0, 458203
epinions_signed.json, config_venus_chunks_10.json, intervals4.json, 15, 708507, 34137, 34112, 34112, -84482, 50, 0.0000000027034513552394156, 167052
wikiconflict_signed.json, config_venus_chunks_10.json, intervals8.json, 13, 2014053, 69082, 69014, 69014, -1181972, 50, 0.0000000000012171929734954836, 659483
wikisigned-k2_signed.json, config_gaia_chunks_10.json, intervals4.json, 14, 712337, 39317, 39255, 39255, -45020, 50, 0, 296171
slashdot_signed.json, config_gaia_chunks_10.json, intervals12.json, 15, 498532, 45258, 45220, 45220, -72341, 50, 0, 158836
slashdot_signed.json, config_venus_chunks_10.json, intervals4.json, 15, 498532, 51497, 51457, 51457, -66102, 50, 0.00000015605060840780632, 111491
wikiconflict_signed.json, config_gaia_chunks_10.json, intervals16.json, 11, 2014053, 68251, 68229, 68229, -1182803, 50, 0, 1264721
wikiconflict_signed.json, config_venus_chunks_10.json, intervals12.json, 12, 2014053, 67917, 67854, 67854, -1183137, 50, 0.000000000000001850139118757876, 1039284
wikisigned-k2_signed.json, config_venus_chunks_10.json, intervals12.json, 14, 712337, 35366, 35342, 35342, -48971, 50, 0.000000000000031633498156183934, 359808
epinions_signed.json, config_gaia_chunks_10.json, intervals4.json, 15, 708507, 34351, 34301, 34301, -84268, 50, 0, 231182
slashdot_signed.json, config_venus_chunks_10.json, intervals12.json, 15, 498532, 46042, 46002, 46002, -71557, 50, 0.000000000004109258939955586, 224819
bitcoinotc_signed.json, config_gaia_chunks_10.json, intervals12.json, 16, 21434, 761, 749, 749, -2392, 50, 0, 2513
wikiconflict_signed.json, config_gaia_chunks_10.json, intervals4.json, 13, 2014053, 142225, 142203, 142203, -1108829, 50, 0, 758698
wikisigned-k2_signed.json, config_venus_chunks_10.json, intervals16.json, 14, 712337, 35290, 35239, 35239, -49047, 50, 0.000000000000031633498156183934, 409323
wikiconflict_signed.json, config_gaia_chunks_10.json, intervals8.json, 13, 2014053, 69747, 69733, 69733, -1181307, 50, 0, 757664
bitcoinotc_signed.json, config_venus_chunks_10.json, intervals12.json, 16, 21434, 771, 758, 758, -2382, 50, 0.00000010402333556464369, 4684
bitcoinotc_signed.json, config_gaia_chunks_10.json, intervals4.json, 16, 21434, 806, 801, 801, -2347, 50, 0, 1803
bitcoinotc_signed.json, config_venus_chunks_10.json, intervals4.json, 16, 21434, 855, 839, 839, -2298, 50, 0.0005199472430198486, 1502
bitcoinotc_signed.json, config_venus_chunks_10.json, intervals16.json, 16, 21434, 806, 803, 803, -2347, 50, 0.0005199472430198486, 3549
bitcoinotc_signed.json, config_gaia_chunks_10.json, intervals16.json, 16, 21434, 790, 776, 776, -2363, 50, 0, 6830
bitcoinotc_signed.json, config_gaia_chunks_10.json, intervals8.json, 16, 21434, 766, 764, 764, -2387, 50, 0, 2359
bitcoinotc_signed.json, config_venus_chunks_10.json, intervals8.json, 16, 21434, 807, 796, 796, -2346, 50, 0.000000526828836222875, 3253
wikisigned-k2_signed.json, config_gaia_chunks_10.json, intervals12.json, 14, 712337, 35368, 35325, 35325, -48969, 50, 0, 426776
bundestag_signed.json, config_gaia_chunks_10.json, intervals4.json, 16, 397497, 3819, 3819, 3819, -72722, 50, 0, 4633
bundestag_signed.json, config_gaia_chunks_10.json, intervals12.json, 16, 397497, 11736, 11736, 11736, -64805, 50, 0, 11138
bundestag_signed.json, config_gaia_chunks_10.json, intervals16.json, 16, 397497, 2587, 2584, 2584, -73954, 50, 0, 11227
bundestag_signed.json, config_venus_chunks_10.json, intervals12.json, 16, 397497, 11726, 11725, 11725, -64815, 50, 0.04502366839841621, 16868
slashdot_signed.json, config_gaia_chunks_10.json, intervals8.json, 15, 498532, 45353, 45316, 45316, -72246, 50, 0, 198104
bundestag_signed.json, config_gaia_chunks_10.json, intervals8.json, 16, 397497, 11734, 11734, 11734, -64807, 50, 0, 9227
bundestag_signed.json, config_venus_chunks_10.json, intervals4.json, 16, 397497, 3820, 3819, 3819, -72721, 50, 0.003950324143760944, 9616
chess_signed.json, config_venus_chunks_10.json, intervals12.json, 16, 32650, 6614, 6603, 6603, -6990, 50, 0.000000013691698343789923, 8258
slashdot_signed.json, config_venus_chunks_10.json, intervals8.json, 15, 498532, 44676, 44645, 44645, -72923, 50, 0.000000000006164504860419421, 197635
chess_signed.json, config_gaia_chunks_10.json, intervals12.json, 16, 32650, 6710, 6687, 6687, -6894, 50, 0, 9035
chess_signed.json, config_gaia_chunks_10.json, intervals4.json, 16, 32650, 7344, 7335, 7335, -6260, 50, 0, 2982
chess_signed.json, config_venus_chunks_10.json, intervals4.json, 16, 32650, 7336, 7317, 7317, -6268, 50, 0.0000007903222865629688, 3122
bundestag_signed.json, config_venus_chunks_10.json, intervals8.json, 16, 397497, 11706, 11704, 11704, -64835, 50, 0.005926078823523769, 17384
chess_signed.json, config_gaia_chunks_10.json, intervals8.json, 16, 32650, 6579, 6559, 6559, -7025, 50, 0, 7241
slashdot_signed.json, config_gaia_chunks_10.json, intervals16.json, 15, 498532, 46387, 46360, 46360, -71212, 50, 0, 260850
chess_signed.json, config_venus_chunks_10.json, intervals16.json, 16, 32650, 6507, 6489, 6489, -7097, 50, 0.000000000000014056520787950078, 15902
bundestag_signed.json, config_venus_chunks_10.json, intervals16.json, 16, 397497, 11705, 11704, 11704, -64836, 50, 0.003950324143760944, 34152
slashdot_signed.json, config_venus_chunks_10.json, intervals16.json, 15, 498532, 44598, 44557, 44557, -73001, 50, 0.00000000000016020865826710935, 261349
chess_signed.json, config_gaia_chunks_10.json, intervals16.json, 16, 32650, 6559, 6536, 6536, -7045, 50, 0, 17927
chess_signed.json, config_venus_chunks_10.json, intervals8.json, 16, 32650, 6483, 6456, 6456, -7121, 50, 0.000000000000000009494091371018729, 11998
elec_signed.json, config_gaia_chunks_10.json, intervals4.json, 16, 100355, 12196, 12183, 12183, -9719, 50, 0, 4404
elec_signed.json, config_venus_chunks_10.json, intervals4.json, 16, 100355, 11958, 11942, 11942, -9957, 50, 0.000000006083982284905843, 7249
elec_signed.json, config_venus_chunks_10.json, intervals12.json, 16, 100355, 11412, 11402, 11402, -10503, 50, 0.000000046223347527895164, 16409
epinions_signed.json, config_gaia_chunks_10.json, intervals16.json, 15, 708507, 32238, 32183, 32183, -86381, 50, 0, 322621
elec_signed.json, config_gaia_chunks_10.json, intervals16.json, 16, 100355, 11404, 11404, 11404, -10511, 50, 0, 19321
elec_signed.json, config_venus_chunks_10.json, intervals8.json, 16, 100355, 11429, 11402, 11402, -10486, 50, 0.0000000003558320855808919, 15375
elec_signed.json, config_venus_chunks_10.json, intervals16.json, 16, 100355, 11391, 11382, 11382, -10524, 50, 0.000000000046835121661596946, 24901
elec_signed.json, config_gaia_chunks_10.json, intervals12.json, 16, 100355, 11332, 11323, 11323, -10583, 50, 0, 33088
elec_signed.json, config_gaia_chunks_10.json, intervals8.json, 16, 100355, 11370, 11361, 11361, -10545, 50, 0, 31062
wikisigned-k2_signed.json, config_gaia_chunks_10.json, intervals16.json, 14, 712337, 36334, 36277, 36277, -48003, 50, 0, 504133
epinions_signed.json, config_gaia_chunks_10.json, intervals8.json, 15, 708507, 35852, 35808, 35808, -82767, 50, 0, 356539
epinions_signed.json, config_gaia_chunks_10.json, intervals16.json, 14, 708507, 32537, 32468, 32468, -86082, 50, 0, 675836
epinions_signed.json, config_venus_chunks_10.json, intervals12.json, 14, 708507, 33044, 32977, 32977, -85575, 50, 0.00000000000000000000000000000017335945554347566, 710176
slashdot_signed.json, config_gaia_chunks_10.json, intervals4.json, 15, 498532, 52743, 52701, 52701, -64856, 50, 0, 344125
epinions_signed.json, config_gaia_chunks_10.json, intervals12.json, 15, 708507, 32330, 32303, 32303, -86289, 50, 0, 411384
wikiconflict_signed.json, config_venus_chunks_10.json, intervals16.json, 13, 2014053, 67701, 67686, 67686, -1183353, 50, 0.0000000002371976682482225, 916413
epinions_signed.json, config_venus_chunks_10.json, intervals8.json, 15, 708507, 35360, 35329, 35329, -83259, 50, 0.00000000000000000037014840443048136, 414319
wikisigned-k2_signed.json, config_gaia_chunks_10.json, intervals12.json, 15, 712337, 35595, 35575, 35575, -48742, 50, 0, 274288
epinions_signed.json, config_venus_chunks_10.json, intervals12.json, 15, 708507, 33800, 33785, 33785, -84819, 50, 0.00000000000000000010964070252243973, 457219
wikisigned-k2_signed.json, config_venus_chunks_10.json, intervals8.json, 14, 712337, 34925, 34854, 34854, -49412, 50, 0.0000000000000000000003750473836600772, 527634
epinions_signed.json, config_gaia_chunks_10.json, intervals4.json, 16, 708507, 34461, 34423, 34423, -84158, 50, 0, 149087
wikisigned-k2_signed.json, config_gaia_chunks_10.json, intervals4.json, 15, 712337, 39629, 39586, 39586, -44708, 50, 0, 286422
wikiconflict_signed.json, config_gaia_chunks_10.json, intervals16.json, 12, 2014053, 68223, 68183, 68183, -1182831, 50, 0, 1283380
wikisigned-k2_signed.json, config_venus_chunks_10.json, intervals4.json, 15, 712337, 38281, 38247, 38247, -46056, 50, 0.00000000000000007213181504373513, 303688
epinions_signed.json, config_venus_chunks_10.json, intervals4.json, 16, 708507, 34273, 34229, 34229, -84346, 50, 0.000000000020811446713607042, 187449
slashdot_signed.json, config_venus_chunks_10.json, intervals12.json, 16, 498532, 44637, 44609, 44609, -72962, 50, 0.00000002053960147583247, 172243
slashdot_signed.json, config_venus_chunks_10.json, intervals4.json, 16, 498532, 51210, 51197, 51197, -66389, 50, 0.00000015605060840780632, 116039
wikiconflict_signed.json, config_gaia_chunks_10.json, intervals12.json, 14, 2014053, 68332, 68258, 68258, -1182722, 50, 0, 769469
wikiconflict_signed.json, config_venus_chunks_10.json, intervals16.json, 11, 2014053, 67657, 67623, 67623, -1183397, 50, 0.0000000000000005480249281554287, 1594603
wikisigned-k2_signed.json, config_gaia_chunks_10.json, intervals16.json, 15, 712337, 35341, 35331, 35331, -48996, 50, 0, 357688
epinions_signed.json, config_gaia_chunks_10.json, intervals8.json, 16, 708507, 32153, 32102, 32102, -86466, 50, 0, 203453
wikisigned-k2_signed.json, config_gaia_chunks_10.json, intervals8.json, 15, 712337, 35316, 35309, 35309, -49021, 50, 0, 337744
bitcoinotc_signed.json, config_gaia_chunks_10.json, intervals12.json, 17, 21434, 771, 757, 757, -2382, 50, 0, 4837
slashdot_signed.json, config_venus_chunks_10.json, intervals8.json, 16, 498532, 44860, 44809, 44809, -72739, 50, 0.0000000012012936408901694, 167064
bitcoinotc_signed.json, config_gaia_chunks_10.json, intervals16.json, 17, 21434, 784, 781, 781, -2369, 50, 0, 1584
bitcoinotc_signed.json, config_venus_chunks_10.json, intervals12.json, 17, 21434, 798, 787, 787, -2355, 50, 0.00000003081248346209492, 4829
bitcoinotc_signed.json, config_gaia_chunks_10.json, intervals4.json, 17, 21434, 802, 792, 792, -2351, 50, 0, 2408
bitcoinotc_signed.json, config_venus_chunks_10.json, intervals16.json, 17, 21434, 795, 787, 787, -2358, 50, 0.00000002053960147583247, 5937
slashdot_signed.json, config_gaia_chunks_10.json, intervals4.json, 16, 498532, 53020, 52987, 52987, -64579, 50, 0, 219898
wikiconflict_signed.json, config_gaia_chunks_10.json, intervals16.json, 13, 2014053, 68139, 68102, 68102, -1182915, 50, 0, 1096394
bitcoinotc_signed.json, config_gaia_chunks_10.json, intervals8.json, 17, 21434, 748, 741, 741, -2405, 50, 0, 1604
bitcoinotc_signed.json, config_venus_chunks_10.json, intervals4.json, 17, 21434, 853, 848, 848, -2300, 50, 0.0000060045115189559134, 1642
bitcoinotc_signed.json, config_venus_chunks_10.json, intervals8.json, 17, 21434, 809, 793, 793, -2344, 50, 0.00001351285335319291, 2844
bundestag_signed.json, config_gaia_chunks_10.json, intervals16.json, 17, 397497, 11737, 11736, 11736, -64804, 50, 0, 9508
bundestag_signed.json, config_gaia_chunks_10.json, intervals12.json, 17, 397497, 11705, 11704, 11704, -64836, 50, 0, 11870
bundestag_signed.json, config_gaia_chunks_10.json, intervals4.json, 17, 397497, 3821, 3819, 3819, -72720, 50, 0, 4546
wikiconflict_signed.json, config_venus_chunks_10.json, intervals4.json, 13, 2014053, 142957, 142906, 142906, -1108097, 50, 0.000000000000000000000000000000010139223576348322, 1096431
bundestag_signed.json, config_venus_chunks_10.json, intervals12.json, 17, 397497, 11726, 11725, 11725, -64815, 50, 0.06754225682330665, 18855
epinions_signed.json, config_venus_chunks_10.json, intervals8.json, 16, 708507, 32968, 32941, 32941, -85651, 50, 0.00000000000010679509160085508, 271221
bundestag_signed.json, config_venus_chunks_10.json, intervals4.json, 17, 397497, 6634, 6626, 6626, -69907, 50, 0.003950324143760944, 9018
bundestag_signed.json, config_venus_chunks_10.json, intervals16.json, 17, 397497, 11736, 11736, 11736, -64805, 50, 0.020006517384432536, 21435
bundestag_signed.json, config_gaia_chunks_10.json, intervals8.json, 17, 397497, 11706, 11704, 11704, -64835, 50, 0, 8760
slashdot_signed.json, config_gaia_chunks_10.json, intervals8.json, 16, 498532, 46148, 46130, 46130, -71451, 50, 0, 207167
chess_signed.json, config_gaia_chunks_10.json, intervals12.json, 17, 32650, 6596, 6570, 6570, -7008, 50, 0, 7621
wikiconflict_signed.json, config_venus_chunks_10.json, intervals16.json, 14, 2014053, 67725, 67713, 67713, -1183329, 50, 0.000000004055582591118235, 827169
wikiconflict_signed.json, config_gaia_chunks_10.json, intervals4.json, 14, 2014053, 141918, 141895, 141895, -1109136, 50, 0, 817702
chess_signed.json, config_gaia_chunks_10.json, intervals4.json, 17, 32650, 7343, 7333, 7333, -6261, 50, 0, 4955
slashdot_signed.json, config_gaia_chunks_10.json, intervals12.json, 16, 498532, 46925, 46903, 46903, -70674, 50, 0, 280226
chess_signed.json, config_venus_chunks_10.json, intervals4.json, 17, 32650, 7394, 7377, 7377, -6210, 50, 0.00000000000016020865826710935, 5835
chess_signed.json, config_venus_chunks_10.json, intervals8.json, 17, 32650, 6522, 6515, 6515, -7082, 50, 0.000000046223347527895164, 4546
wikisigned-k2_signed.json, config_venus_chunks_10.json, intervals8.json, 15, 712337, 35041, 34991, 34991, -49296, 50, 0.0000000000000005480249281554287, 385966
chess_signed.json, config_venus_chunks_10.json, intervals12.json, 17, 32650, 6513, 6487, 6487, -7091, 50, 0.000000000000014056520787950078, 12490
chess_signed.json, config_venus_chunks_10.json, intervals16.json, 17, 32650, 6575, 6558, 6558, -7029, 50, 0.000000009126886115970363, 9911
chess_signed.json, config_gaia_chunks_10.json, intervals8.json, 17, 32650, 6567, 6551, 6551, -7037, 50, 0, 7718
bundestag_signed.json, config_venus_chunks_10.json, intervals8.json, 17, 397497, 1002, 1001, 1001, -75539, 50, 0.0007799988644162146, 17161
chess_signed.json, config_gaia_chunks_10.json, intervals16.json, 17, 32650, 6591, 6579, 6579, -7013, 50, 0, 13353
wikiconflict_signed.json, config_gaia_chunks_10.json, intervals8.json, 14, 2014053, 70018, 69987, 69987, -1181036, 50, 0, 807042
elec_signed.json, config_venus_chunks_10.json, intervals12.json, 17, 100355, 11418, 11409, 11409, -10497, 50, 0.000000526828836222875, 14196
wikiconflict_signed.json, config_venus_chunks_10.json, intervals8.json, 14, 2014053, 69308, 69285, 69285, -1181746, 50, 0.000000000000001850139118757876, 783392
elec_signed.json, config_venus_chunks_10.json, intervals4.json, 17, 100355, 12061, 12036, 12036, -9854, 50, 0.00000000015811596565426513, 10362
elec_signed.json, config_venus_chunks_10.json, intervals16.json, 17, 100355, 11420, 11412, 11412, -10495, 50, 0.000000526828836222875, 14355
elec_signed.json, config_gaia_chunks_10.json, intervals12.json, 17, 100355, 11294, 11265, 11265, -10621, 50, 0, 16597
elec_signed.json, config_gaia_chunks_10.json, intervals4.json, 17, 100355, 12014, 12002, 12002, -9901, 50, 0, 13616
elec_signed.json, config_gaia_chunks_10.json, intervals8.json, 17, 100355, 11356, 11354, 11354, -10559, 50, 0, 15719
elec_signed.json, config_gaia_chunks_10.json, intervals16.json, 17, 100355, 11824, 11807, 11807, -10091, 50, 0, 23858
elec_signed.json, config_venus_chunks_10.json, intervals8.json, 17, 100355, 11351, 11329, 11329, -10564, 50, 0.000000000000000000001899437040636771, 28974
slashdot_signed.json, config_gaia_chunks_10.json, intervals16.json, 16, 498532, 45478, 45457, 45457, -72121, 50, 0, 299706
wikisigned-k2_signed.json, config_venus_chunks_10.json, intervals12.json, 15, 712337, 35126, 35107, 35107, -49211, 50, 0.000000000000000000555278134459168, 500116
wikiconflict_signed.json, config_gaia_chunks_10.json, intervals4.json, 15, 2014053, 142484, 142450, 142450, -1108570, 50, 0, 537592
slashdot_signed.json, config_venus_chunks_10.json, intervals16.json, 16, 498532, 45957, 45923, 45923, -71642, 50, 0.0000000000000000028122202750876053, 316308
wikiconflict_signed.json, config_venus_chunks_10.json, intervals4.json, 12, 2014053, 142587, 142551, 142551, -1108467, 50, 0.0000000000000000000000000000000000000004058333109931811, 1477642
wikisigned-k2_signed.json, config_venus_chunks_10.json, intervals16.json, 15, 712337, 35364, 35301, 35301, -48973, 50, 0.0000000000000000028122202750876053, 522108
wikisigned-k2_signed.json, config_gaia_chunks_10.json, intervals4.json, 16, 712337, 39227, 39214, 39214, -45110, 50, 0, 202252
slashdot_signed.json, config_venus_chunks_10.json, intervals4.json, 17, 498532, 51297, 51290, 51290, -66302, 50, 0.000009007668045238394, 88372
epinions_signed.json, config_gaia_chunks_10.json, intervals12.json, 16, 708507, 33965, 33913, 33913, -84654, 50, 0, 451189
wikisigned-k2_signed.json, config_gaia_chunks_10.json, intervals16.json, 16, 712337, 37429, 37335, 37335, -46908, 50, 0, 257558
wikisigned-k2_signed.json, config_venus_chunks_10.json, intervals4.json, 16, 712337, 38509, 38457, 38457, -45828, 50, 0.000000000000031633498156183934, 246227
